id,path,label
UHBYFJDQ,./train/UHBYFJDQ.ogg,real
HZXBTRLF,./train/HZXBTRLF.ogg,fake
NDQWWROM,./train/NDQWWROM.ogg,real
BGJYRYXO,./train/BGJYRYXO.ogg,real
HJXCWXOA,./train/HJXCWXOA.ogg,fake
TSJIHVCJ,./train/TSJIHVCJ.ogg,fake
AHTGUDEZ,./train/AHTGUDEZ.ogg,fake
DBYBBUZF,./train/DBYBBUZF.ogg,fake
XNBREDEB,./train/XNBREDEB.ogg,fake
KYXGPFHD,./train/KYXGPFHD.ogg,fake
KXTZUAXD,./train/KXTZUAXD.ogg,real
XEGMMAVC,./train/XEGMMAVC.ogg,real
GSCNRZAL,./train/GSCNRZAL.ogg,fake
QCELUKNM,./train/QCELUKNM.ogg,fake
BJXAQYQR,./train/BJXAQYQR.ogg,fake
IUAPXHOP,./train/IUAPXHOP.ogg,fake
DTIMGFSS,./train/DTIMGFSS.ogg,fake
MPUPBAVA,./train/MPUPBAVA.ogg,real
YHGCOPGR,./train/YHGCOPGR.ogg,fake
UAUZVLZV,./train/UAUZVLZV.ogg,fake
TRCCQTKJ,./train/TRCCQTKJ.ogg,fake
FFPGFDFO,./train/FFPGFDFO.ogg,fake
BTBNCLAH,./train/BTBNCLAH.ogg,fake
JPQUAXZI,./train/JPQUAXZI.ogg,fake
YSEWXUPI,./train/YSEWXUPI.ogg,fake
JPYSDOVP,./train/JPYSDOVP.ogg,fake
HLMLDNTA,./train/HLMLDNTA.ogg,fake
HHLTRGUG,./train/HHLTRGUG.ogg,real
QLYGIALV,./train/QLYGIALV.ogg,fake
ZNEYDOZD,./train/ZNEYDOZD.ogg,fake
VTFWSQDD,./train/VTFWSQDD.ogg,fake
EOURLYIB,./train/EOURLYIB.ogg,real
HKIBMYEQ,./train/HKIBMYEQ.ogg,real
WKDPWKQD,./train/WKDPWKQD.ogg,real
VRUNHPFI,./train/VRUNHPFI.ogg,real
DPURWMUD,./train/DPURWMUD.ogg,real
TJOCQVUX,./train/TJOCQVUX.ogg,real
HFCDSGNZ,./train/HFCDSGNZ.ogg,fake
XUACKNSJ,./train/XUACKNSJ.ogg,fake
CLINVIQG,./train/CLINVIQG.ogg,real
LIMKHADT,./train/LIMKHADT.ogg,real
TCRASMSV,./train/TCRASMSV.ogg,real
UAACQZXP,./train/UAACQZXP.ogg,fake
LNKTCOEJ,./train/LNKTCOEJ.ogg,fake
QKBWMPPD,./train/QKBWMPPD.ogg,real
HHFYRLFC,./train/HHFYRLFC.ogg,fake
YXOSVNRB,./train/YXOSVNRB.ogg,fake
RPUKJMOG,./train/RPUKJMOG.ogg,fake
RFOPYHHN,./train/RFOPYHHN.ogg,real
MEHAKAEK,./train/MEHAKAEK.ogg,fake
JMOFPWVO,./train/JMOFPWVO.ogg,real
LUKHIAMO,./train/LUKHIAMO.ogg,fake
IMVETUEW,./train/IMVETUEW.ogg,fake
ZWHLYLIH,./train/ZWHLYLIH.ogg,fake
YKMJEQVN,./train/YKMJEQVN.ogg,fake
XVSXZSPW,./train/XVSXZSPW.ogg,fake
NQVXYVNH,./train/NQVXYVNH.ogg,real
JSKFJRQH,./train/JSKFJRQH.ogg,fake
VQNOFTQO,./train/VQNOFTQO.ogg,fake
YQYFBBYU,./train/YQYFBBYU.ogg,fake
OTCOQOOP,./train/OTCOQOOP.ogg,fake
HFODDQLK,./train/HFODDQLK.ogg,real
DPDLDBRS,./train/DPDLDBRS.ogg,fake
CCGWCIPA,./train/CCGWCIPA.ogg,fake
VAWHMTCZ,./train/VAWHMTCZ.ogg,real
HVGNLXID,./train/HVGNLXID.ogg,fake
GHWFYLDL,./train/GHWFYLDL.ogg,real
CMYUHDOP,./train/CMYUHDOP.ogg,real
XUZISQNF,./train/XUZISQNF.ogg,fake
XSDCQCRN,./train/XSDCQCRN.ogg,fake
VWFGIUQB,./train/VWFGIUQB.ogg,fake
VULISLWQ,./train/VULISLWQ.ogg,real
UOKLKEOG,./train/UOKLKEOG.ogg,real
NNPSWYFK,./train/NNPSWYFK.ogg,fake
ACPPUGMA,./train/ACPPUGMA.ogg,real
OXGKFUUN,./train/OXGKFUUN.ogg,real
EASJFKHR,./train/EASJFKHR.ogg,fake
SFCSYPGA,./train/SFCSYPGA.ogg,real
SPGUTVJR,./train/SPGUTVJR.ogg,real
TYUXDOPC,./train/TYUXDOPC.ogg,fake
IVSAMEUB,./train/IVSAMEUB.ogg,fake
ETPXJXRH,./train/ETPXJXRH.ogg,real
GWKCRVPD,./train/GWKCRVPD.ogg,fake
RLRXZKMY,./train/RLRXZKMY.ogg,real
CMKTQMYX,./train/CMKTQMYX.ogg,fake
JRGXVCNG,./train/JRGXVCNG.ogg,fake
FMCHMEPX,./train/FMCHMEPX.ogg,real
LOMRRQJA,./train/LOMRRQJA.ogg,real
DXHYNUWM,./train/DXHYNUWM.ogg,real
YVEXBYDO,./train/YVEXBYDO.ogg,fake
PBPJVVQX,./train/PBPJVVQX.ogg,fake
VCKADSEK,./train/VCKADSEK.ogg,fake
JGFCCUOS,./train/JGFCCUOS.ogg,fake
QIWTXPFL,./train/QIWTXPFL.ogg,real
CUPOVIDM,./train/CUPOVIDM.ogg,fake
DZAENLIL,./train/DZAENLIL.ogg,fake
CDKSSNZD,./train/CDKSSNZD.ogg,real
EXYQMREX,./train/EXYQMREX.ogg,fake
DBBDXNUR,./train/DBBDXNUR.ogg,real
IADPQHDC,./train/IADPQHDC.ogg,real
HUDDZEBM,./train/HUDDZEBM.ogg,fake
TRDUPVPN,./train/TRDUPVPN.ogg,real
XRGRGSXY,./train/XRGRGSXY.ogg,fake
NQVLOKOW,./train/NQVLOKOW.ogg,real
KLBQNXFS,./train/KLBQNXFS.ogg,fake
PNHOOSWB,./train/PNHOOSWB.ogg,real
LEOMWSQQ,./train/LEOMWSQQ.ogg,fake
YZEHVTKQ,./train/YZEHVTKQ.ogg,fake
RUVEIVOL,./train/RUVEIVOL.ogg,real
RQXCBOAC,./train/RQXCBOAC.ogg,fake
HZMUPPAP,./train/HZMUPPAP.ogg,real
ITNBSRQF,./train/ITNBSRQF.ogg,real
EUSDZMUU,./train/EUSDZMUU.ogg,real
NEEGXFUN,./train/NEEGXFUN.ogg,real
BHWJRLHF,./train/BHWJRLHF.ogg,real
CXTSGDHC,./train/CXTSGDHC.ogg,fake
CCAZOOIR,./train/CCAZOOIR.ogg,fake
ZUYIQXEO,./train/ZUYIQXEO.ogg,fake
EKXMINAS,./train/EKXMINAS.ogg,real
YVCMPVXI,./train/YVCMPVXI.ogg,real
EYEZVGJU,./train/EYEZVGJU.ogg,real
GKBBPNQU,./train/GKBBPNQU.ogg,fake
CYBXUCES,./train/CYBXUCES.ogg,fake
PIOJWQUH,./train/PIOJWQUH.ogg,fake
SKBPERWD,./train/SKBPERWD.ogg,fake
RVAWIOSC,./train/RVAWIOSC.ogg,fake
LBTHDJSJ,./train/LBTHDJSJ.ogg,fake
WXAXHYHR,./train/WXAXHYHR.ogg,fake
UNTUJERE,./train/UNTUJERE.ogg,real
BQLITDLH,./train/BQLITDLH.ogg,real
DWSSJXRJ,./train/DWSSJXRJ.ogg,real
ZKMHKIER,./train/ZKMHKIER.ogg,real
CGXZYSIX,./train/CGXZYSIX.ogg,fake
ATDQXIQF,./train/ATDQXIQF.ogg,real
LQRBXLAW,./train/LQRBXLAW.ogg,fake
OLMMWQEZ,./train/OLMMWQEZ.ogg,fake
HRKYZKKU,./train/HRKYZKKU.ogg,fake
IVYQVNNY,./train/IVYQVNNY.ogg,fake
SRFZMUNZ,./train/SRFZMUNZ.ogg,fake
DHKFQTIS,./train/DHKFQTIS.ogg,fake
XRQPBRYG,./train/XRQPBRYG.ogg,fake
DKDLBNQQ,./train/DKDLBNQQ.ogg,fake
XYXBYLJO,./train/XYXBYLJO.ogg,fake
ZUEPGPEK,./train/ZUEPGPEK.ogg,real
RTJVXGJH,./train/RTJVXGJH.ogg,real
KUZMNXKX,./train/KUZMNXKX.ogg,real
XPAIMNQQ,./train/XPAIMNQQ.ogg,real
IHMNWXUZ,./train/IHMNWXUZ.ogg,fake
HJRJOSEF,./train/HJRJOSEF.ogg,fake
KGHXRJBB,./train/KGHXRJBB.ogg,fake
EJJGEGKC,./train/EJJGEGKC.ogg,real
GFUMODRD,./train/GFUMODRD.ogg,real
UCVRYMVW,./train/UCVRYMVW.ogg,fake
JGJYLZNU,./train/JGJYLZNU.ogg,real
ZQRHMFLI,./train/ZQRHMFLI.ogg,real
GMEWDENI,./train/GMEWDENI.ogg,real
GWFTVONI,./train/GWFTVONI.ogg,real
QYXNZZIK,./train/QYXNZZIK.ogg,fake
AYZTKRLB,./train/AYZTKRLB.ogg,real
BGUQKJQM,./train/BGUQKJQM.ogg,fake
GUPIXBMR,./train/GUPIXBMR.ogg,real
NAPPNKVO,./train/NAPPNKVO.ogg,real
MYZGTOUS,./train/MYZGTOUS.ogg,real
ROPNTDTC,./train/ROPNTDTC.ogg,real
PCJHSEGT,./train/PCJHSEGT.ogg,fake
MJFEKEHN,./train/MJFEKEHN.ogg,fake
SPPOKRXQ,./train/SPPOKRXQ.ogg,fake
TDXJGXEO,./train/TDXJGXEO.ogg,fake
JKUTDHEJ,./train/JKUTDHEJ.ogg,fake
TZDGLEDX,./train/TZDGLEDX.ogg,real
QIRJXVBH,./train/QIRJXVBH.ogg,real
SMJOYGQR,./train/SMJOYGQR.ogg,real
AUDUVLSH,./train/AUDUVLSH.ogg,fake
WPBLIHUA,./train/WPBLIHUA.ogg,real
UJDPGCIC,./train/UJDPGCIC.ogg,fake
JNEBCWNF,./train/JNEBCWNF.ogg,fake
DFLOYKOR,./train/DFLOYKOR.ogg,fake
VWSMALXC,./train/VWSMALXC.ogg,fake
XQWDZSMX,./train/XQWDZSMX.ogg,fake
MJGSGPON,./train/MJGSGPON.ogg,real
GTCSMKEG,./train/GTCSMKEG.ogg,fake
ULPPEURA,./train/ULPPEURA.ogg,fake
PZMQAYVM,./train/PZMQAYVM.ogg,fake
YQFIRJMB,./train/YQFIRJMB.ogg,real
QRLWYLSX,./train/QRLWYLSX.ogg,fake
XQAYSJIS,./train/XQAYSJIS.ogg,fake
FOINXUUQ,./train/FOINXUUQ.ogg,real
FIBSPAIN,./train/FIBSPAIN.ogg,fake
XUQMCWDC,./train/XUQMCWDC.ogg,fake
IEPBGEOH,./train/IEPBGEOH.ogg,real
GQFLANBI,./train/GQFLANBI.ogg,real
THUXKFSC,./train/THUXKFSC.ogg,fake
UJZRGZSE,./train/UJZRGZSE.ogg,fake
RPLMKVBB,./train/RPLMKVBB.ogg,real
AXHRRWWA,./train/AXHRRWWA.ogg,real
ZDMTGPCO,./train/ZDMTGPCO.ogg,real
IRIYHTVV,./train/IRIYHTVV.ogg,fake
NTYSWNBA,./train/NTYSWNBA.ogg,fake
BAYWUUVI,./train/BAYWUUVI.ogg,real
UZKYNIPJ,./train/UZKYNIPJ.ogg,fake
KKWMGRPF,./train/KKWMGRPF.ogg,fake
KSJZYSQR,./train/KSJZYSQR.ogg,fake
TBDCLLBC,./train/TBDCLLBC.ogg,real
RERWJWSV,./train/RERWJWSV.ogg,real
ZSKKQOBP,./train/ZSKKQOBP.ogg,fake
SQRTIAMX,./train/SQRTIAMX.ogg,real
VMROGZMK,./train/VMROGZMK.ogg,fake
VHHJPBXE,./train/VHHJPBXE.ogg,real
RMEJJAJB,./train/RMEJJAJB.ogg,real
UUXTOJIL,./train/UUXTOJIL.ogg,fake
HIVJSUHZ,./train/HIVJSUHZ.ogg,fake
QOCRHZPR,./train/QOCRHZPR.ogg,real
XEOECJYF,./train/XEOECJYF.ogg,real
TDZTSFVL,./train/TDZTSFVL.ogg,real
TRXWRIND,./train/TRXWRIND.ogg,real
RELZSYOD,./train/RELZSYOD.ogg,fake
OGXMOTNF,./train/OGXMOTNF.ogg,fake
AQPWDUQD,./train/AQPWDUQD.ogg,real
PLZHHCKI,./train/PLZHHCKI.ogg,fake
UIWNWACW,./train/UIWNWACW.ogg,real
YBTPLFZA,./train/YBTPLFZA.ogg,fake
WPUIDGTG,./train/WPUIDGTG.ogg,fake
XVUTZYDM,./train/XVUTZYDM.ogg,fake
QQEFNFTE,./train/QQEFNFTE.ogg,real
UOFMGRDD,./train/UOFMGRDD.ogg,fake
FYDEEPSA,./train/FYDEEPSA.ogg,real
CMJRJRYZ,./train/CMJRJRYZ.ogg,real
TVAJBWTM,./train/TVAJBWTM.ogg,real
PUGOSEZG,./train/PUGOSEZG.ogg,real
ZQPNEFBA,./train/ZQPNEFBA.ogg,real
QAMJUSKU,./train/QAMJUSKU.ogg,real
MNOWFCHJ,./train/MNOWFCHJ.ogg,fake
SMXTMCYY,./train/SMXTMCYY.ogg,fake
UHCHOHVY,./train/UHCHOHVY.ogg,real
YBTYUDPU,./train/YBTYUDPU.ogg,real
UMJTBWET,./train/UMJTBWET.ogg,fake
AQAMDXOD,./train/AQAMDXOD.ogg,fake
HKWEXJNN,./train/HKWEXJNN.ogg,real
HUKZSZZE,./train/HUKZSZZE.ogg,fake
OMTTFFMS,./train/OMTTFFMS.ogg,real
YPONANDT,./train/YPONANDT.ogg,fake
VVHHCJRH,./train/VVHHCJRH.ogg,fake
BJHGXZLO,./train/BJHGXZLO.ogg,real
QFNINBUJ,./train/QFNINBUJ.ogg,fake
AFCYFLUW,./train/AFCYFLUW.ogg,real
EYSCMGIJ,./train/EYSCMGIJ.ogg,fake
LODFNHFF,./train/LODFNHFF.ogg,fake
TARSMGYQ,./train/TARSMGYQ.ogg,fake
IPUFZMHI,./train/IPUFZMHI.ogg,fake
LIXSSBLK,./train/LIXSSBLK.ogg,fake
LZTQLVHB,./train/LZTQLVHB.ogg,real
WKHVYSXZ,./train/WKHVYSXZ.ogg,fake
IXENYNCS,./train/IXENYNCS.ogg,fake
SUXRIEWH,./train/SUXRIEWH.ogg,fake
QMFBSORL,./train/QMFBSORL.ogg,real
SJMODUBM,./train/SJMODUBM.ogg,fake
SHUSHHYC,./train/SHUSHHYC.ogg,real
JVBFYAII,./train/JVBFYAII.ogg,real
JFXGUVVU,./train/JFXGUVVU.ogg,real
REIJDBYQ,./train/REIJDBYQ.ogg,real
XRIIKZLS,./train/XRIIKZLS.ogg,real
UPIZXWCH,./train/UPIZXWCH.ogg,real
YVMKCMVM,./train/YVMKCMVM.ogg,real
NZSREHRW,./train/NZSREHRW.ogg,real
UVMXVXEW,./train/UVMXVXEW.ogg,fake
NTOKMXIW,./train/NTOKMXIW.ogg,fake
VMUGKOZY,./train/VMUGKOZY.ogg,fake
JHGLIYTW,./train/JHGLIYTW.ogg,fake
OPXKUNIA,./train/OPXKUNIA.ogg,real
TWLMDKRN,./train/TWLMDKRN.ogg,fake
MNCJAUNK,./train/MNCJAUNK.ogg,fake
LFDKOMIM,./train/LFDKOMIM.ogg,fake
AUDTCAFP,./train/AUDTCAFP.ogg,real
FCOGXHHQ,./train/FCOGXHHQ.ogg,real
VQKTWFQK,./train/VQKTWFQK.ogg,real
CSFHGYOA,./train/CSFHGYOA.ogg,fake
VDRBCXLO,./train/VDRBCXLO.ogg,fake
GBPYUPOH,./train/GBPYUPOH.ogg,real
GTKVHHMJ,./train/GTKVHHMJ.ogg,fake
IOPFASHE,./train/IOPFASHE.ogg,real
VLTBMNGI,./train/VLTBMNGI.ogg,real
NEKBLNBJ,./train/NEKBLNBJ.ogg,fake
BRNJRIGU,./train/BRNJRIGU.ogg,fake
ZHQVOCKK,./train/ZHQVOCKK.ogg,fake
OXORMSPF,./train/OXORMSPF.ogg,real
ERWDZHUW,./train/ERWDZHUW.ogg,fake
MUMKBGAK,./train/MUMKBGAK.ogg,real
XRRZFXSS,./train/XRRZFXSS.ogg,real
ESPZRMGR,./train/ESPZRMGR.ogg,fake
LWHUDDCB,./train/LWHUDDCB.ogg,real
XFGZSEGA,./train/XFGZSEGA.ogg,fake
TOLFQOSH,./train/TOLFQOSH.ogg,fake
KXRGVJOR,./train/KXRGVJOR.ogg,real
IHPOLRLT,./train/IHPOLRLT.ogg,real
XQIDDTSV,./train/XQIDDTSV.ogg,fake
KLEYLLRK,./train/KLEYLLRK.ogg,fake
HEDUWGCM,./train/HEDUWGCM.ogg,real
SADDEKZQ,./train/SADDEKZQ.ogg,real
AYAUVFHW,./train/AYAUVFHW.ogg,real
XXMGGICN,./train/XXMGGICN.ogg,fake
IXHGOSDB,./train/IXHGOSDB.ogg,real
TPAGTILL,./train/TPAGTILL.ogg,real
BOSBAZUU,./train/BOSBAZUU.ogg,fake
GMOXTYBB,./train/GMOXTYBB.ogg,fake
IVZJNMDL,./train/IVZJNMDL.ogg,real
QAYLJKIT,./train/QAYLJKIT.ogg,real
LFYXYTLJ,./train/LFYXYTLJ.ogg,real
TYHCYZYQ,./train/TYHCYZYQ.ogg,fake
GOWQCGEB,./train/GOWQCGEB.ogg,real
SZESAGEQ,./train/SZESAGEQ.ogg,real
WFZOJQOY,./train/WFZOJQOY.ogg,fake
VAYPLRQU,./train/VAYPLRQU.ogg,real
TRAYEISL,./train/TRAYEISL.ogg,real
JXIHZBAF,./train/JXIHZBAF.ogg,real
HCVZNHRJ,./train/HCVZNHRJ.ogg,fake
DVVSQKEG,./train/DVVSQKEG.ogg,real
IHGLZXMY,./train/IHGLZXMY.ogg,fake
ANYNOZHJ,./train/ANYNOZHJ.ogg,fake
QVWGYSID,./train/QVWGYSID.ogg,real
SAITMBNI,./train/SAITMBNI.ogg,fake
OGOWYBRN,./train/OGOWYBRN.ogg,real
CIFMUWWU,./train/CIFMUWWU.ogg,fake
LDYAGQCA,./train/LDYAGQCA.ogg,real
HFEKQWJH,./train/HFEKQWJH.ogg,fake
LTXMKURB,./train/LTXMKURB.ogg,real
FNBVZYIR,./train/FNBVZYIR.ogg,real
CFIQXLLA,./train/CFIQXLLA.ogg,fake
ZRCTHKED,./train/ZRCTHKED.ogg,fake
UKSGZQBM,./train/UKSGZQBM.ogg,real
ZSOEVWYQ,./train/ZSOEVWYQ.ogg,real
GYHZKSZX,./train/GYHZKSZX.ogg,real
FYHKDGXU,./train/FYHKDGXU.ogg,fake
WJQPANNV,./train/WJQPANNV.ogg,real
LNKAFUCV,./train/LNKAFUCV.ogg,fake
ZQUYSRTD,./train/ZQUYSRTD.ogg,real
GGITBZJF,./train/GGITBZJF.ogg,fake
KIJXCSEE,./train/KIJXCSEE.ogg,real
KKTOVECC,./train/KKTOVECC.ogg,fake
QRAQNNDB,./train/QRAQNNDB.ogg,real
UUBDBOGX,./train/UUBDBOGX.ogg,real
XVIFSJBV,./train/XVIFSJBV.ogg,fake
BIFFAHGU,./train/BIFFAHGU.ogg,fake
AAQBLCRK,./train/AAQBLCRK.ogg,real
VICAUSKD,./train/VICAUSKD.ogg,real
VAIGVDTM,./train/VAIGVDTM.ogg,fake
LSLQMGQV,./train/LSLQMGQV.ogg,fake
LESDOZXM,./train/LESDOZXM.ogg,fake
XYYLWNTX,./train/XYYLWNTX.ogg,real
TAWGYIJH,./train/TAWGYIJH.ogg,fake
YTXVYBTL,./train/YTXVYBTL.ogg,real
SUCPKBKQ,./train/SUCPKBKQ.ogg,real
PJMLFMOX,./train/PJMLFMOX.ogg,real
IPJWDQSY,./train/IPJWDQSY.ogg,fake
DLCAJLUJ,./train/DLCAJLUJ.ogg,real
YUYRFRAI,./train/YUYRFRAI.ogg,fake
BGRJTHZA,./train/BGRJTHZA.ogg,real
BLESANUQ,./train/BLESANUQ.ogg,fake
GDNEWASW,./train/GDNEWASW.ogg,fake
BPFIBPCT,./train/BPFIBPCT.ogg,fake
THOTUSUZ,./train/THOTUSUZ.ogg,real
LBSUZVAH,./train/LBSUZVAH.ogg,fake
CQOCGNYX,./train/CQOCGNYX.ogg,fake
WWKHDTQV,./train/WWKHDTQV.ogg,real
TESDIIHB,./train/TESDIIHB.ogg,real
AURVPGVP,./train/AURVPGVP.ogg,fake
FCQRISWX,./train/FCQRISWX.ogg,fake
IFWRRMPT,./train/IFWRRMPT.ogg,real
JPFQBAWV,./train/JPFQBAWV.ogg,real
SOSUKVRW,./train/SOSUKVRW.ogg,fake
XRBALPQO,./train/XRBALPQO.ogg,fake
DBTEWWZA,./train/DBTEWWZA.ogg,fake
XOFLKYJP,./train/XOFLKYJP.ogg,fake
DDTXWEET,./train/DDTXWEET.ogg,real
AGBOALAT,./train/AGBOALAT.ogg,real
KZJCVDUX,./train/KZJCVDUX.ogg,fake
KKPYCLYR,./train/KKPYCLYR.ogg,real
MALZTVRQ,./train/MALZTVRQ.ogg,fake
WFFBPZUS,./train/WFFBPZUS.ogg,fake
JJPQEELI,./train/JJPQEELI.ogg,real
OFRSHMPO,./train/OFRSHMPO.ogg,real
JTKDZQAY,./train/JTKDZQAY.ogg,fake
ADXBGMXE,./train/ADXBGMXE.ogg,real
EOBEQYBR,./train/EOBEQYBR.ogg,fake
MYJSYHXG,./train/MYJSYHXG.ogg,real
CNFJXLTN,./train/CNFJXLTN.ogg,fake
ORGJQQDK,./train/ORGJQQDK.ogg,real
VGAHFVCJ,./train/VGAHFVCJ.ogg,real
IRFPFSHM,./train/IRFPFSHM.ogg,fake
NYOYTMYL,./train/NYOYTMYL.ogg,real
LXLINLSR,./train/LXLINLSR.ogg,fake
VYHQYARO,./train/VYHQYARO.ogg,fake
AHQCHOZM,./train/AHQCHOZM.ogg,fake
ACRFDLZL,./train/ACRFDLZL.ogg,real
YLVXYLUQ,./train/YLVXYLUQ.ogg,real
RLYZRRAV,./train/RLYZRRAV.ogg,fake
MXHWOEHH,./train/MXHWOEHH.ogg,real
SSITEOUE,./train/SSITEOUE.ogg,fake
WLEODPKO,./train/WLEODPKO.ogg,fake
PGBRPVVV,./train/PGBRPVVV.ogg,real
LXJMRAWX,./train/LXJMRAWX.ogg,fake
VGBMOSDT,./train/VGBMOSDT.ogg,real
NMDPDEEB,./train/NMDPDEEB.ogg,fake
JPKLUROH,./train/JPKLUROH.ogg,real
OWUUIUUK,./train/OWUUIUUK.ogg,real
USLMKKGA,./train/USLMKKGA.ogg,fake
VNOBHMSQ,./train/VNOBHMSQ.ogg,fake
JLFHLXOB,./train/JLFHLXOB.ogg,fake
UBZTIUGP,./train/UBZTIUGP.ogg,real
PNFUCOXW,./train/PNFUCOXW.ogg,fake
PGRNDKEL,./train/PGRNDKEL.ogg,fake
TMVFLTGF,./train/TMVFLTGF.ogg,real
CKMXLVSE,./train/CKMXLVSE.ogg,fake
UUJVYBZJ,./train/UUJVYBZJ.ogg,real
ZUHSUKDR,./train/ZUHSUKDR.ogg,fake
NSCKNBTA,./train/NSCKNBTA.ogg,fake
ZKIUJJNT,./train/ZKIUJJNT.ogg,real
HWJCSHDG,./train/HWJCSHDG.ogg,fake
VBTAEPQN,./train/VBTAEPQN.ogg,fake
MHWDDORV,./train/MHWDDORV.ogg,fake
XWPKGRBO,./train/XWPKGRBO.ogg,fake
XHVTIWRE,./train/XHVTIWRE.ogg,real
JHALJFRR,./train/JHALJFRR.ogg,real
EGPYJGAH,./train/EGPYJGAH.ogg,real
ADCHBQBA,./train/ADCHBQBA.ogg,fake
WFMJXZYP,./train/WFMJXZYP.ogg,real
VZPNMMEO,./train/VZPNMMEO.ogg,real
ZAKSDYXU,./train/ZAKSDYXU.ogg,fake
ZCNWVXBM,./train/ZCNWVXBM.ogg,fake
OTOERBAZ,./train/OTOERBAZ.ogg,fake
GVNOLRLE,./train/GVNOLRLE.ogg,fake
YSJVPYGP,./train/YSJVPYGP.ogg,fake
SNKEAIRS,./train/SNKEAIRS.ogg,real
YOYGCBCL,./train/YOYGCBCL.ogg,real
AZAHIMXG,./train/AZAHIMXG.ogg,real
ZKXHWWTV,./train/ZKXHWWTV.ogg,real
OZQFTSIO,./train/OZQFTSIO.ogg,real
